regulator,regulator_id,gene_id,gene_name,Pputida,source
TurA,PP_1366,PP_5063,betB,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_5072,ynfM,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_5111,ftsY,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_5132,folA,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_5150,rpiA,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_5207,rbbA,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_5236,PP_5236,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_5238,PP_5238,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_5244,PP_5244,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_5250,opdB,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_5257,amaA,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_5291,pyrE,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_5307,exbD,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_5320,phoB,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_5335,purK,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_5342,PP_5342,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_5347,pycA,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_5358,PP_5358,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_5382,PP_5382,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurA,PP_1366,PP_5387,cusA,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
PcaR,PP_1375,PP_1376,pcaK,TRUE,doi:10.1128/JB.01604-07
PcaR,PP_1375,PP_1377,pcaF-I,TRUE,doi:10.1128/JB.01604-07
PcaR,PP_1375,PP_1378,pcaT,TRUE,grouped with other genes in operon
PcaR,PP_1375,PP_1379,pcaB,TRUE,grouped with other genes in operon
PcaR,PP_1375,PP_1380,pcaD,TRUE,doi:10.1128/JB.01604-07
PcaR,PP_1375,PP_1381,pcaC,TRUE,doi:10.1128/JB.01604-07
PcaR,PP_1375,PP_3537,pobA,TRUE,doi: 10.1099/00221287-147-6-1611
PcaR,PP_1375,PP_3951,pcaI,TRUE,doi:10.1128/JB.01604-07
PcaR,PP_1375,PP_3952,pcaJ,TRUE,doi:10.1128/JB.01604-07
TtgR,PP_1387,PP_1384,ttgC,TRUE,doi:10.1371/journal.pone.0138469
TtgR,PP_1387,PP_1385,ttgB,TRUE,doi:10.1371/journal.pone.0138469
TtgR,PP_1387,PP_1386,ttgA,TRUE,doi:10.1371/journal.pone.0138469
DctD-III,PP_1401,PP_1400,kgtP,TRUE,doi:10.1128/AEM.01665-20
RpoS,PP_1623,PP_3132,PP_3132,TRUE,doi:10.1016/j.micres.2018.09.004
RpoS,PP_1623,PP_5588,PP_5588,TRUE,doi:10.1016/j.micres.2018.09.004
RpoS,PP_1623,PP_3133,PP_3133,TRUE,doi:10.1016/j.micres.2018.09.004
RpoS,PP_1623,PP_3134,PP_3134,TRUE,doi:10.1016/j.micres.2018.09.004
RpoS,PP_1623,PP_3135,PP_3135,TRUE,doi:10.1016/j.micres.2018.09.004
RpoS,PP_1623,PP_3136,PP_3136,TRUE,doi:10.1016/j.micres.2018.09.004
RpoS,PP_1623,PP_3137,PP_3137,TRUE,doi:10.1016/j.micres.2018.09.004
RpoS,PP_1623,PP_3138,PP_3138,TRUE,doi:10.1016/j.micres.2018.09.004
RpoS,PP_1623,PP_3139,PP_3139,TRUE,doi:10.1016/j.micres.2018.09.004
RpoS,PP_1623,PP_3140,PP_3140,TRUE,doi:10.1016/j.micres.2018.09.004
RpoS,PP_1623,PP_3141,PP_3141,TRUE,doi:10.1016/j.micres.2018.09.004
RpoS,PP_1623,PP_3142,PP_3142,TRUE,doi:10.1016/j.micres.2018.09.004
RpoS,PP_1623,PP_5003,phaA,TRUE,doi:10.1111/j.1574-6968.2008.01203.x
RpoS,PP_1623,PP_5004,phaB,TRUE,doi:10.1111/j.1574-6968.2008.01203.x
FinR,PP_1637,PP_1637,finR,TRUE,BioCyc
FinR,PP_1637,PP_1638,fpr-I,TRUE,BioCyc
FinR,PP_1637,PP_3941,nicF,TRUE,BioCyc
FinR,PP_1637,PP_3942,nicE,TRUE,BioCyc
FinR,PP_1637,PP_3943,nicD,TRUE,BioCyc
FinR,PP_1637,PP_3944,nicC,TRUE,BioCyc
FinR,PP_1637,PP_3945,nicX,TRUE,BioCyc
FinR,PP_1637,PP_3946,nicR,TRUE,BioCyc
FinR,PP_1637,PP_5029,hutG,TRUE,BioCyc
FinR,PP_1637,PP_5030,hutI,TRUE,BioCyc
FinR,PP_1637,PP_5031,proY,TRUE,BioCyc
FinR,PP_1637,PP_5032,hutH,TRUE,BioCyc
FinR,PP_1637,PP_5033,hutU,TRUE,BioCyc
FinR,PP_1637,PP_5034,PP_5034,TRUE,BioCyc
FinR,PP_1637,PP_5035,hutC,TRUE,BioCyc
FinR,PP_1637,PP_5036,hutF,TRUE,BioCyc
PhnR,PP_1727,PP_1721,PP_1721,TRUE,RegPrecise
PhnR,PP_1727,PP_1722,PP_1722,TRUE,RegPrecise
PhnR,PP_1727,PP_1723,PP_1723,TRUE,RegPrecise
PhnR,PP_1727,PP_1724,PP_1724,TRUE,RegPrecise
PhnR,PP_1727,PP_1725,PP_1725,TRUE,RegPrecise
PhnR,PP_1727,PP_1726,PP_1726,TRUE,RegPrecise
PhnR,PP_1727,PP_1727,phnR,TRUE,RegPrecise
PP_2046,PP_2046,PP_2047,fadBx,TRUE,BioCyc
PP_2046,PP_2046,PP_2048,PP_2048,TRUE,BioCyc
PP_2046,PP_2046,PP_2049,PP_2049,TRUE,BioCyc
PP_2046,PP_2046,PP_2050,PP_2050,TRUE,BioCyc
PP_2046,PP_2046,PP_2051,fadA,TRUE,BioCyc
SoxR,PP_2060,PP_0397,yeaG,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_0685,PP_0685,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_0694,PP_0694,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_0736,murI,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_0751,mqo-I,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_0772,PP_0772,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_0891,PP_0891,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_1239,PP_1239,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_1266,PP_1266,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_1464,trmD,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_1589,glnD,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_1610,pyrG,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_1736,PP_1736,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_1915,acpP,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_2021,ppgL,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_2060,soxR,TRUE,RegPrecise
SoxR,PP_2060,PP_2064,PP_2064,TRUE,RegPrecise
SoxR,PP_2060,PP_2065,PP_2065,TRUE,RegPrecise
SoxR,PP_2060,PP_2235,PP_2235,TRUE,RegPrecise
SoxR,PP_2060,PP_2506,PP_2506,TRUE,RegPrecise
SoxR,PP_2060,PP_2507,PP_2507,TRUE,RegPrecise
SoxR,PP_2060,PP_2556,PP_2556,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_2868,PP_2868,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_3074,bhbP,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_3100,PP_3100,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_3522,PP_3522,TRUE,RegPrecise
SoxR,PP_2060,PP_3944,nicC,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_4176,PP_4176,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_4404,lpdV,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_4473,lysC,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_4488,PP_4488,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_4617,ldh,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_4647,PP_4647,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_4685,PP_4685,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_4818,prmA,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_4839,PP_4839,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_4944,PP_4944,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_4951,PP_4951,FALSE,doi:10.1038/s41467-019-10778-w
SoxR,PP_2060,PP_5134,PP_5134,FALSE,doi:10.1038/s41467-019-10778-w
LexA-I,PP_2143,PP_0099,PP_0099,TRUE,RegPrecise
LexA-I,PP_2143,PP_1125,PP_1125,TRUE,RegPrecise
LexA-I,PP_2143,PP_1126,PP_1126,TRUE,RegPrecise
LexA-I,PP_2143,PP_1203,dinB,TRUE,RegPrecise
LexA-I,PP_2143,PP_1629,recA,TRUE,RegPrecise
LexA-I,PP_2143,PP_1630,recX,TRUE,RegPrecise
LexA-I,PP_2143,PP_1974,uvrB,TRUE,RegPrecise
LexA-I,PP_2143,PP_2109,PP_2109,TRUE,RegPrecise
LexA-I,PP_2143,PP_2142,sulA,TRUE,RegPrecise
LexA-I,PP_2143,PP_2143,lexA-I,TRUE,RegPrecise
LexA-I,PP_2143,PP_2451,endX,TRUE,RegPrecise
LexA-I,PP_2143,PP_2452,PP_2452,TRUE,RegPrecise
LexA-I,PP_2143,PP_2838,PP_2838,TRUE,RegPrecise
LexA-I,PP_2143,PP_2839,PP_2839,TRUE,RegPrecise
LexA-I,PP_2143,PP_2923,PP_2923,TRUE,RegPrecise
LexA-I,PP_2143,PP_2924,PP_2924,TRUE,RegPrecise
LexA-I,PP_2143,PP_3773,PP_3773,TRUE,RegPrecise
LexA-I,PP_2143,PP_3901,PP_3901,TRUE,RegPrecise
LexA-I,PP_2143,PP_4019,topB,TRUE,RegPrecise
LexA-I,PP_2143,PP_4616,PP_4616,TRUE,RegPrecise
LexA-I,PP_2143,PP_4729,recN,TRUE,RegPrecise
PsrA,PP_2144,PP_0191,algQ,TRUE,RegPrecise
PsrA,PP_2144,PP_0368,PP_0368,TRUE,RegPrecise
PsrA,PP_2144,PP_1623,rpoS,TRUE,RegPrecise
PsrA,PP_2144,PP_2008,fadH,TRUE,RegPrecise
PsrA,PP_2144,PP_2136,fadB,TRUE,RegPrecise
PsrA,PP_2144,PP_2137,pcaF-II,TRUE,RegPrecise
PsrA,PP_2144,PP_2144,PsrA,TRUE,RegPrecise
PsrA,PP_2144,PP_3923,PP_3923,TRUE,RegPrecise
PsrA,PP_2144,PP_3924,PP_3924,TRUE,RegPrecise
PsrA,PP_2144,PP_4195,yeiW,TRUE,RegPrecise
PsrA,PP_2144,PP_4201,etfA,TRUE,RegPrecise
PsrA,PP_2144,PP_4202,etfB,TRUE,RegPrecise
PsrA,PP_2144,PP_4203,PP_4203,TRUE,RegPrecise
PsrA,PP_2144,PP_2253,PP_2253,TRUE,grouped with other genes in operon
UreR,PP_2254,PP_2254,PP_2254,TRUE,RegPrecise
UreR,PP_2254,PP_2255,dctA-III,TRUE,RegPrecise
PrpR,PP_2333,PP_2333,prpR,TRUE,RegPrecise
PrpR,PP_2333,PP_2334,mmgF,TRUE,RegPrecise
PrpR,PP_2333,PP_2335,prpC,TRUE,RegPrecise
PrpR,PP_2333,PP_2336,acnA-II,TRUE,RegPrecise
PrpR,PP_2333,PP_2337,prpF,TRUE,RegPrecise
PrpR,PP_2333,PP_2338,prpD,TRUE,RegPrecise
RbsR,PP_2457,PP_2454,rbsB,TRUE,RegPrecise
RbsR,PP_2457,PP_2455,rbsA-I,TRUE,RegPrecise
RbsR,PP_2457,PP_2456,rbsC,TRUE,RegPrecise
RbsR,PP_2457,PP_2457,rbsR,TRUE,RegPrecise
RbsR,PP_2457,PP_2458,rbsK,TRUE,RegPrecise
RbsR,PP_2457,PP_2459,rbsD,TRUE,RegPrecise
RbsR,PP_2457,PP_2460,Nuh,TRUE,RegPrecise
GabR-II,PP_2542,PP_2543,gabP-II,TRUE,RegPrecise
PP_2642,PP_2642,PP_2640,PP_2640,TRUE,RegPrecise
PP_2642,PP_2642,PP_2641,PP_2641,TRUE,RegPrecise
PedR1,PP_2665,PP_0154,PP_0154,TRUE,doi:10.1128/AAC.05398-11
PedR1,PP_2665,PP_0375,PP_0375,TRUE,grouped with other genes in operon
PedR1,PP_2665,PP_0376,pqqE,TRUE,grouped with other genes in operon
PedR1,PP_2665,PP_0377,pqqD-II,TRUE,grouped with other genes in operon
PedR1,PP_2665,PP_0378,pqqC,TRUE,grouped with other genes in operon
PedR1,PP_2665,PP_0379,pqqB,TRUE,doi:10.1128/AAC.05398-11
PedR1,PP_2665,PP_0380,pqqA,TRUE,doi:10.1128/AAC.05398-11
PedR1,PP_2665,PP_2663,PP_2663,TRUE,BioCyc
PedR1,PP_2665,PP_2664,PP_2664,TRUE,BioCyc
PedR1,PP_2665,PP_2665,pedR1,TRUE,BioCyc
PedR1,PP_2665,PP_2666,PP_2666,TRUE,BioCyc
PedR1,PP_2665,PP_2667,PP_2667,TRUE,BioCyc
PedR1,PP_2665,PP_2668,PP_2668,TRUE,BioCyc
PedR1,PP_2665,PP_2669,PP_2669,TRUE,BioCyc
PedR1,PP_2665,PP_2671,pedS2,TRUE,BioCyc
PedR1,PP_2665,PP_2672,pedR2,TRUE,BioCyc
PedR1,PP_2665,PP_2673,pedD,TRUE,BioCyc
PedR1,PP_2665,PP_2674,PP_2674,TRUE,BioCyc
PedR1,PP_2665,PP_2675,pedF,TRUE,BioCyc
PedR1,PP_2665,PP_2676,pedG,TRUE,BioCyc
PedR1,PP_2665,PP_2677,PP_2677,TRUE,BioCyc
PedR1,PP_2665,PP_2678,PP_2678,TRUE,BioCyc
PedR1,PP_2665,PP_2679,qedH-II,TRUE,BioCyc
PedR1,PP_2665,PP_2680,aldB-II,TRUE,BioCyc
PedR1,PP_2665,PP_2681,pqqD-II,TRUE,BioCyc
PedR1,PP_2665,PP_2682,yiaY,TRUE,BioCyc
PedR1,PP_2665,PP_2683,PP_2683,TRUE,BioCyc
PedR1,PP_2665,PP_3781,PP_3781,TRUE,doi:10.1128/AAC.05398-11
PedR1,PP_2665,PP_3782,PP_3782,TRUE,doi:10.1128/AAC.05398-11
PedR1,PP_2665,PP_3783,syrB,TRUE,doi:10.1128/AAC.05398-11
PedR1,PP_2665,PP_3784,PP_3784,TRUE,doi:10.1128/AAC.05398-11
PedR1,PP_2665,PP_3785,PP_3785,TRUE,doi:10.1128/AAC.05398-11
PedR1,PP_2665,PP_5066,PP_5066,TRUE,doi:10.1128/AAC.05398-11
PedR1,PP_2665,PP_5538,pedA,TRUE,BioCyc
PedS2,PP_2672,PP_2674,qedH-I,TRUE,BioCyc
PedS2,PP_2672,PP_2679,PP_2679,TRUE,BioCyc
Metr-II,PP_2696,PP_1063,metR-I,TRUE,RegPrecise
Metr-II,PP_2696,PP_1469,dsbC,TRUE,RegPrecise
Metr-II,PP_2696,PP_1470,hom,TRUE,RegPrecise
Metr-II,PP_2696,PP_1471,thrC,TRUE,RegPrecise
Metr-II,PP_2696,PP_2375,metH,TRUE,RegPrecise
Metr-II,PP_2696,PP_2696,metR-II,TRUE,RegPrecise
Metr-II,PP_2696,PP_2697,PP_2697,TRUE,RegPrecise
Metr-II,PP_2696,PP_2698,metE,TRUE,RegPrecise
Metr-II,PP_2696,PP_2699,PP_2699,TRUE,RegPrecise
Metr-II,PP_2696,PP_4637,PP_4637,TRUE,RegPrecise
Metr-II,PP_2696,PP_4638,PP_4638,TRUE,RegPrecise
PP_2948,PP_2948,PP_2949,PP_2949,TRUE,RegPrecise
LexA-II,PP_3116,PP_3116,lexA-II,TRUE,RegPrecise
LexA-II,PP_3116,PP_3117,PP_3117,TRUE,RegPrecise
LexA-II,PP_3116,PP_3118,imuB,TRUE,RegPrecise
LexA-II,PP_3116,PP_3119,dnaEB,TRUE,RegPrecise
LexA-II,PP_3116,PP_3901,PP_3901,TRUE,RegPrecise
BenR,PP_3159,PP_3161,benA,TRUE,doi:10.1128/JB.01604-07
BenR,PP_3159,PP_3162,benB,TRUE,doi:10.1128/JB.01604-07
BenR,PP_3159,PP_3163,benC,TRUE,doi:10.1128/JB.01604-07
BenR,PP_3159,PP_3164,benD,TRUE,doi:10.1128/JB.01604-07
SdaR,PP_3177,PP_3176,PP_3176,TRUE,RegPrecise
SdaR,PP_3177,PP_3177,sdaR,TRUE,RegPrecise
SdaR,PP_3177,PP_3178,garK,TRUE,RegPrecise
NikR,PP_3341,PP_3341,nikR,TRUE,RegPrecise
NikR,PP_3341,PP_3342,nikA,TRUE,RegPrecise
NikR,PP_3341,PP_3343,nikB,TRUE,RegPrecise
NikR,PP_3341,PP_3344,nikC,TRUE,RegPrecise
NikR,PP_3341,PP_3345,nikD,TRUE,RegPrecise
NikR,PP_3341,PP_3346,nikE,TRUE,RegPrecise
PP_3359,PP_3359,PP_3356,fcs,TRUE,doi:10.1016/j.cels.2016.07.012
PP_3359,PP_3359,PP_3357,vdh,TRUE,doi:10.1016/j.cels.2016.07.012
PP_3359,PP_3359,PP_3358,ech,TRUE,doi:10.1016/j.cels.2016.07.012
PtxS,PP_3380,PP_3376,ptxD,TRUE,RegPrecise
PtxS,PP_3380,PP_3377,kguT,TRUE,RegPrecise
PtxS,PP_3380,PP_3378,kguK,TRUE,RegPrecise
PtxS,PP_3380,PP_3379,kguE,TRUE,RegPrecise
PtxS,PP_3380,PP_3380,ptxS,TRUE,RegPrecise
PtxS,PP_3380,PP_3382,PP_3382,TRUE,RegPrecise
PtxS,PP_3380,PP_3383,PP_3383,TRUE,RegPrecise
PtxS,PP_3380,PP_3384,PP_3384,TRUE,RegPrecise
GnuR,PP_3415,PP_1516,PP_1516,TRUE,BioCyc
GnuR,PP_3415,PP_1517,PP_1517,TRUE,BioCyc
GnuR,PP_3415,PP_2333,PP_2333,TRUE,BioCyc
GnuR,PP_3415,PP_2334,mmgF,TRUE,BioCyc
GnuR,PP_3415,PP_2335,prpC,TRUE,BioCyc
GnuR,PP_3415,PP_2741,PP_2741,TRUE,BioCyc
GnuR,PP_3415,PP_3415,gnuR,TRUE,RegPrecise
GnuR,PP_3415,PP_3416,gnuK,TRUE,RegPrecise
GnuR,PP_3415,PP_3417,gntT,TRUE,RegPrecise
GnuR,PP_3415,PP_3418,PP_3418,TRUE,BioCyc
PobR,PP_3538,PP_3537,pobA,TRUE,doi: 10.1099/00221287-147-6-1611
LiuR,PP_3539,PP_3539,PP_3539,TRUE,RegPrecise
LiuR,PP_3539,PP_3540,mvaB,TRUE,RegPrecise
LiuR,PP_3539,PP_4063,PP_4063,TRUE,RegPrecise
LiuR,PP_3539,PP_4064,ivd,TRUE,RegPrecise
LiuR,PP_3539,PP_4065,mccB,TRUE,RegPrecise
LiuR,PP_3539,PP_4066,liuC,TRUE,RegPrecise
LiuR,PP_3539,PP_4067,mccA,TRUE,RegPrecise
YdcR,PP_3544,PP_3543,PP_3543,TRUE,RegPrecise
YdcR,PP_3544,PP_3544,ydcR,TRUE,RegPrecise
PP_3603,PP_3603,PP_1165,PP_1165,TRUE,RegPrecise
PP_3603,PP_3603,PP_1166,PP_1166,TRUE,RegPrecise
PP_3603,PP_3603,PP_1167,PP_1167,TRUE,RegPrecise
PP_3603,PP_3603,PP_1168,PP_1168,TRUE,RegPrecise
PP_3603,PP_3603,PP_1169,dctP,TRUE,RegPrecise
PP_3603,PP_3603,PP_1170,gnl,TRUE,RegPrecise
PP_3603,PP_3603,PP_1171,udh,TRUE,RegPrecise
PP_3603,PP_3603,PP_3599,kdgD,TRUE,RegPrecise
PP_3603,PP_3603,PP_3600,gudP,TRUE,RegPrecise
PP_3603,PP_3603,PP_3601,garD,TRUE,RegPrecise
PP_3603,PP_3603,PP_3602,PP_3602,TRUE,RegPrecise
PP_3603,PP_3603,PP_3603,PP_3603,TRUE,RegPrecise
PP_3603,PP_3603,PP_4757,gudD,TRUE,RegPrecise
PP_3603,PP_3603,PP_4758,PP_4758,TRUE,RegPrecise
PP_3603,PP_3603,PP_4759,PP_4759,TRUE,RegPrecise
CatR,PP_3716,PP_3713,catA1,TRUE,doi:10.1128/JB.01604-07
CatR,PP_3716,PP_3714,catC,TRUE,doi:10.1128/JB.01604-07
CatR,PP_3716,PP_3715,catB,TRUE,doi:10.1128/JB.01604-07
VanR,PP_3738,PP_3736,vanA,TRUE,RegPrecise
VanR,PP_3738,PP_3737,vanB,TRUE,RegPrecise
VanR,PP_3738,PP_3740,vanK,TRUE,RegPrecise
GlcC,PP_3744,PP_3744,glcC,TRUE,RegPrecise
GlcC,PP_3744,PP_3745,glcD,TRUE,RegPrecise
GlcC,PP_3744,PP_3746,glcE,TRUE,RegPrecise
GlcC,PP_3744,PP_3747,glcF,TRUE,RegPrecise
GlcC,PP_3744,PP_3748,glcG,TRUE,RegPrecise
TurB,PP_3765,PP_0220,metNB,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_0474,secY,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_0498,PP_0498,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_0513,nrdR,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_0819,ykgJ,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_1072,PP_1072,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_1075,glpK,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_1083,PP_1083,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_1273,PP_1273,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_1293,moaD,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_1726,PP_1726,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_1757,bolA,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_2002,PP_2002,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_2035,benE-I,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_2213,PP_2213,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_2256,PP_2256,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_2292,PP_2292,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_2499,PP_2499,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_2853,PP_2853,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_3319,PP_3319,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_3328,PP_3328,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_3476,PP_3476,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_3710,PP_3710,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_3775,PP_3775,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_3778,proC,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_3781,PP_3781,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_3782,PP_3782,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_3783,syrB,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_3785,PP_3785,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_3786,aspC,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_3787,PP_3787,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_3788,PP_3788,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_3789,PP_3789,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_3798,PP_3798,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_4021,cpo,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_4050,glgA,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_4051,treZ,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_4053,treY,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_4111,fusB,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_4120,nuoB,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_4635,PP_4635,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_4723,carB,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_5005,phaC-II,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_5042,PP_5042,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_5071,ynfL,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_5172,PP_5172,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_5206,yhiI,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_5259,PP_5259,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_5294,rph,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_5302,spoT,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_5390,PP_5390,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
TurB,PP_3765,PP_5412,atpC,TRUE,doi:10.1111/j.1462-2920.2009.02064.x
NicR,PP_3946,PP_3944,nicC,TRUE,doi:10.1111/j.1462-2920.2011.02471.x
NicR,PP_3946,PP_3945,nicX,TRUE,doi:10.1111/j.1462-2920.2011.02471.x
PydR,PP_4039,PP_4034,hyuC,TRUE,RegPrecise
PydR,PP_4039,PP_4035,pydP,TRUE,RegPrecise
PydR,PP_4039,PP_4036,pydB,TRUE,doi:10.1093/jb/mvs079
PydR,PP_4039,PP_4037,pydX,TRUE,doi:10.1093/jb/mvs079
