,locus_tag,strand,tss,sigma_factor,name,box_10_left,box_10_right,box_35_left,box_35_right
3835,ECK125138132,1.0,2562053.0,Sigma38,yffOp,2562037.0,2562045.0,,
3836,ECK125138133,1.0,3186040.0,Sigma38,insC-5p,3186028.0,3186033.0,,
3837,ECK125138134,1.0,270226.0,Sigma38,insN-1p,270211.0,270219.0,,
3838,ECK125138135,-1.0,1986148.0,Sigma38,araFp2,1986161.0,1986167.0,,
3839,ECK125138136,1.0,2622977.0,Sigma38,ppkp,2622966.0,2622971.0,,
3840,ECK125138137,1.0,583656.0,Sigma38,appYp2,583640.0,583650.0,,
3841,ECK125138138,1.0,3785187.0,Sigma38,gpmMp2,3785174.0,3785179.0,,
3842,ECK125138139,-1.0,2819373.0,"Sigma70, Sigma38",csrAp1,2819378.0,2819383.0,2819400.0,2819405.0
3843,ECK125138139,-1.0,2819373.0,"Sigma70, Sigma38",csrAp1,2819380.0,2819390.0,2819404.0,2819409.0
3844,ECK125138140,-1.0,2819370.0,Sigma70,csrAp2,2819378.0,2819383.0,2819400.0,2819405.0
3845,ECK125138141,-1.0,2819198.0,,csrAp4,2819205.0,2819210.0,2819229.0,2819234.0
3846,ECK125138142,-1.0,2819189.0,Sigma70,csrAp5,2819196.0,2819201.0,2819223.0,2819228.0
3847,ECK125138144,1.0,441468.0,,thiIp,,,,
3848,ECK125140756,1.0,1905459.0,Sigma70,mntPp,1905445.0,1905450.0,1905426.0,1905431.0
3849,ECK125140763,-1.0,853064.0,Sigma70,rybAp,853072.0,853077.0,853093.0,853098.0
3850,ECK125140836,-1.0,3234480.0,Sigma70,higBp,3234487.0,3234492.0,3234509.0,3234514.0
3851,ECK125140837,-1.0,1482904.0,Sigma70,azoRp,1482911.0,1482916.0,1482933.0,1482938.0
3852,ECK125140838,-1.0,1563201.0,Sigma38,ddpXp2,1563208.0,1563214.0,,
3853,ECK125140839,-1.0,1563249.0,Sigma38,ddpXp3,1563256.0,1563262.0,,
3854,ECK125140840,-1.0,1996917.0,Sigma70,sdiAp1,1996925.0,1996930.0,1996946.0,1996951.0
3855,ECK125140841,-1.0,1996867.0,Sigma70,sdiAp3,1996872.0,1996877.0,1996895.0,1996900.0
3856,ECK125140842,-1.0,1996857.0,Sigma70,sdiAp4,,,,
3857,ECK125140843,1.0,4223505.0,Sigma70,metHp2,4223494.0,4223499.0,4223473.0,4223478.0
3858,ECK125140844,1.0,2719931.0,Sigma70,pkap,,,,
3859,ECK125140845,1.0,2053566.0,Sigma70,shiAp,2053554.0,2053559.0,2053532.0,2053536.0
3860,ECK125141453,-1.0,1405751.0,,mcaSp,,,,
3861,ECK125141555,1.0,84154.0,,leuOp1,,,,
3862,ECK125141556,1.0,84304.0,,leuOp2,,,,
3863,ECK125141557,-1.0,84024.0,,leuLp2,,,,
3864,ECK125141558,-1.0,3923756.0,Sigma70,rsmGp,3923760.0,3923765.0,3923778.0,3923791.0
3865,ECK125141559,-1.0,3925674.0,"Sigma38, Sigma70",mnmGp,3925687.0,3925692.0,3925709.0,3925714.0
3866,ECK125141980,-1.0,1686654.0,Sigma70,fumCp1,1686660.0,1686665.0,1686683.0,1686688.0
3867,ECK125141981,1.0,1862247.0,,gapAp6,,,,
3868,ECK125141982,1.0,1862240.0,,gapAp7,,,,
3869,ECK125145767,1.0,1015657.0,,rmfp,,,,
3870,ECK125145768,1.0,937328.0,Sigma70,lolAp,937315.0,937320.0,937292.0,937297.0
3871,ECK125145769,1.0,4019978.0,Sigma70,esrEp,4019967.0,4019972.0,4019945.0,4019950.0
3872,ECK125145770,-1.0,4591367.0,Sigma38,yjiYp,4591374.0,4591382.0,4591395.0,4591401.0
3873,ECK125145771,-1.0,2784818.0,,ypjBp,,,,
3874,ECK125145772,-1.0,3712043.0,Sigma70,yhjXp,3712052.0,3712057.0,3712079.0,3712084.0
3875,ECK125145773,-1.0,1638712.0,,cspIp2,,,,
3876,ECK125145774,-1.0,3336833.0,,ibaGp,,,,
3877,ECK125145775,-1.0,160751.0,Sigma70,dksAp3,160759.0,160764.0,160782.0,160787.0
3878,ECK125158027,-1.0,1215506.0,Sigma70,bluFp,1215511.0,1215516.0,1215534.0,1215539.0
3879,ECK125158028,1.0,2755586.0,Sigma70,ssrAp,2755573.0,2755578.0,2755549.0,2755554.0
3880,ECK125158029,1.0,2518407.0,,yfeCp,2518395.0,2518400.0,,
3881,ECK125158030,1.0,794751.0,Sigma70,acrZp,794739.0,794744.0,,
3882,ECK125158031,-1.0,1647876.0,Sigma70,dicCp,1647883.0,1647888.0,1647906.0,1647911.0
3883,ECK125160646,1.0,192814.0,Sigma70,frrp,192802.0,192807.0,192776.0,192781.0
3884,ECK125160647,-1.0,1880800.0,,leuEp,1880807.0,1880812.0,1880830.0,1880835.0
3885,ECK125160648,1.0,3648063.0,,agrAp,3648050.0,3648055.0,3648027.0,3648032.0
3886,ECK125160649,1.0,3648294.0,,agrBp,3648281.0,3648286.0,3648258.0,3648263.0
3887,ECK125160650,-1.0,1064037.0,"Sigma70, Sigma38",cbpAp6,1064045.0,1064050.0,1064068.0,1064073.0
3888,ECK125160650,-1.0,1064037.0,"Sigma70, Sigma38",cbpAp6,1064045.0,1064050.0,1064068.0,1064073.0
3889,ECK125160651,-1.0,1063919.0,Sigma70,cbpAp4,1063933.0,1063938.0,1063955.0,1063960.0
3890,ECK125160781,-1.0,3055473.0,Sigma70,ygfBp,3055480.0,3055485.0,,
3891,ECK125160782,1.0,1148516.0,,fabHp,1148504.0,1148509.0,,
3892,ECK125160783,1.0,1511599.0,Sigma38,ydcSp1,1511582.0,1511592.0,,
3893,ECK125162178,1.0,4352549.0,,ghoSp,,,,
3894,ECK125162179,-1.0,1447349.0,Sigma70,feaRp1,1447357.0,1447362.0,1447375.0,1447380.0
3895,ECK125162180,-1.0,1447309.0,Sigma70,feaRp2,1447315.0,1447320.0,1447330.0,1447335.0
3896,ECK125162181,-1.0,1447394.0,Sigma70,feaRp3,1447401.0,1447406.0,1447422.0,1447427.0
3897,ECK125162182,1.0,1447492.0,Sigma70,feaBp1,1447480.0,1447485.0,1447459.0,1447464.0
3898,ECK125162183,1.0,1447370.0,Sigma70,feaBp2,1447359.0,1447364.0,1447330.0,1447335.0
3899,ECK125162184,-1.0,1451409.0,Sigma70,tynAp1,1451418.0,1451423.0,1451438.0,1451443.0
3900,ECK125162185,1.0,3018950.0,Sigma70,ssnAp,3018941.0,3018946.0,3018920.0,3018925.0
3901,ECK125165390,1.0,2599806.0,Sigma70,gcvRp2,2599795.0,2599800.0,2599772.0,2599777.0
3902,ECK125165391,1.0,3380698.0,Sigma70,degQp,3380686.0,3380691.0,3380663.0,3380668.0
3903,ECK125165392,1.0,3382173.0,Sigma70,degSp,3382161.0,3382166.0,3382139.0,3382144.0
3904,ECK125165393,1.0,3860253.0,,yidLp,,,,
3905,ECK125165394,-1.0,1844900.0,,ynjIp,,,,
3906,ECK125165395,1.0,1477597.0,,ynbAp,,,,
3907,ECK125165396,1.0,408574.0,,ykiAp,,,,
3908,ECK125165397,-1.0,3172323.0,,ygiZp,,,,
3909,ECK125165398,1.0,3157545.0,,yqhGp,,,,
3910,ECK125165399,1.0,1961935.0,,yecTp,,,,
3911,ECK125165400,1.0,3334858.0,,sfsBp,,,,
3912,ECK125165401,-1.0,3906717.0,,bglGp2,,,,
3913,ECK125165402,-1.0,2278277.0,,yejGp,,,,
3914,ECK125165403,-1.0,2278397.0,,yejGp2,,,,
3915,ECK125165404,1.0,2269811.0,,mepSp2,,,,
3916,ECK125165405,-1.0,4366951.0,,dcuAp2,,,,
3917,ECK125165406,1.0,406355.0,,aroLp2,,,,
3918,ECK125165407,1.0,957579.0,,serCp2,,,,
3919,ECK125165408,1.0,1413556.0,,ralAp,,,,
3920,ECK125165942,1.0,1340186.0,Sigma70,lapAp2,1340175.0,1340180.0,,
3921,ECK125165943,1.0,1339309.0,Sigma70,pgpBp,1339297.0,1339302.0,,
3922,ECK125165944,-1.0,1958747.0,Sigma24,micLp,1958753.0,1958757.0,1958775.0,1958780.0
3923,ECK125165945,-1.0,2412594.0,,yfbUp,,,,
3924,ECK125165946,-1.0,2716506.0,,grcAp2,,,,
3925,ECK125165947,-1.0,790463.0,,galKp,,,,
3926,ECK125199576,-1.0,2913700.0,Sigma54,relAp3,,,,
3927,ECK125199577,-1.0,2914318.0,Sigma54,relAp4,,,,
3928,ECK125199578,-1.0,1350132.0,Sigma70,yciWp,1350138.0,1350143.0,1350160.0,1350165.0
3929,ECK125199579,-1.0,951154.0,Sigma70,pflAp,951165.0,951170.0,951182.0,951187.0
3930,ECK125199580,1.0,1506150.0,Sigma70,sutRp,1506139.0,1506144.0,1506120.0,1506125.0
3931,ECK125203410,1.0,1021083.0,Sigma70,sxyp,1021070.0,1021075.0,1021047.0,1021052.0
3932,ECK125203411,1.0,1147577.0,Sigma70,plsXp,1147564.0,1147569.0,1147540.0,1147545.0
3933,ECK125203412,-1.0,1875600.0,,nimRp,,,,
3934,ECK125203413,1.0,1875657.0,,nimTp,,,,
3935,ECK125203414,-1.0,2194203.0,Sigma70,mrpp,2194207.0,2194212.0,2194237.0,2194243.0
3936,ECK125203415,1.0,2193758.0,Sigma70,metGp2,2193743.0,2193748.0,2193718.0,2193723.0
3937,ECK125203416,-1.0,3784203.0,Sigma70,secBp,3784208.0,3784213.0,3784233.0,3784238.0
3938,ECK125203417,-1.0,3785195.0,Sigma70,yibNp,3785200.0,3785205.0,3785224.0,3785229.0
3939,ECK125203418,-1.0,914895.0,Sigma70,lysOp,914902.0,914907.0,914925.0,914930.0
3940,ECK125203419,1.0,2840942.0,,ascBp,,,,
3941,ECK125203420,1.0,819858.0,Sigma70,ybhLp,819846.0,819851.0,819823.0,819828.0
3942,ECK125203421,1.0,2741824.0,Sigma70,yfiRp,2741811.0,2741816.0,2741788.0,2741793.0
3943,ECK125203422,1.0,1335090.0,Sigma70,ymiAp,1335077.0,1335083.0,1335054.0,1335059.0
3944,ECK125203423,-1.0,1050702.0,Sigma70,gfcAp,1050708.0,1050713.0,1050731.0,1050736.0
3945,ECK125203424,1.0,3696443.0,Sigma70,bcsEp2,3696430.0,3696435.0,3696408.0,3696413.0
3946,ECK125203425,-1.0,3696364.0,Sigma70,yhjRp,3696372.0,3696377.0,3696395.0,3696400.0
3947,ECK125203426,-1.0,146754.0,Sigma70,panDp2,146761.0,146766.0,146784.0,146789.0
3948,ECK125203427,1.0,208326.0,,accAp2,,,,
3949,ECK125203428,1.0,3405172.0,,accBp2,,,,
3950,ECK125203429,-1.0,1351121.0,,fabIp,,,,
3951,ECK125203430,-1.0,454210.0,Sigma70,yajGp,454216.0,454221.0,454238.0,454243.0
3952,ECK125203431,1.0,2282440.0,Sigma70,rplVp,2282428.0,2282433.0,2282405.0,2282410.0
3953,ECK125203432,-1.0,4416869.0,Sigma38,bsmAp,4416876.0,4416881.0,,
3954,ECK125229301,1.0,1810882.0,,tcyPp,,,,
3955,ECK125229302,1.0,1492119.0,Sigma70,sokBp,1492106.0,1492111.0,1492083.0,1492087.0
3956,ECK125230249,1.0,3246618.0,Sigma70,exuRp2,,,,
3957,ECK125230250,-1.0,830669.0,Sigma70,cecRp,830675.0,830680.0,830695.0,830700.0
3958,ECK125230251,-1.0,2966121.0,Sigma70,lgtp,2966124.0,2966129.0,,
3959,ECK125230252,-1.0,2965254.0,Sigma70,thyAp,2965258.0,2965263.0,2965279.0,2965284.0
3960,ECK125230253,1.0,1996880.0,Sigma38,sdsNp2,1996868.0,1996873.0,1996845.0,1996850.0
3961,ECK125230254,-1.0,1996893.0,,sdiAp2b,,,,
3962,ECK125230255,1.0,1996906.0,Sigma70,sdsNp,,,,
3963,ECK125230824,1.0,38.0,unknown,TSS_1,,,,
3964,ECK125230825,1.0,683.0,unknown,TSS_3 (cluster),,,,
3965,ECK125230826,1.0,688.0,unknown,TSS_4,,,,
3966,ECK125230827,1.0,703.0,unknown,TSS_5,,,,
3967,ECK125230828,1.0,1009.0,unknown,TSS_6,,,,
3968,ECK125230829,-1.0,1176.0,unknown,TSS_7,,,,
3969,ECK125230830,1.0,1886.0,unknown,TSS_8,,,,
3970,ECK125230831,1.0,1965.0,unknown,TSS_9,,,,
3971,ECK125230832,1.0,2581.0,unknown,TSS_10,,,,
3972,ECK125230833,1.0,2811.0,unknown,TSS_11,,,,
3973,ECK125230834,1.0,3066.0,unknown,TSS_12,,,,
3974,ECK125230835,1.0,3368.0,unknown,TSS_13,,,,
3975,ECK125230836,1.0,3396.0,unknown,TSS_14,,,,
3976,ECK125230837,1.0,3401.0,unknown,TSS_15,,,,
3977,ECK125230838,1.0,4241.0,unknown,TSS_16,,,,
3978,ECK125230839,-1.0,6484.0,unknown,TSS_17,,,,
3979,ECK125230840,1.0,8198.0,unknown,TSS_19,,,,
3980,ECK125230841,1.0,8211.0,unknown,TSS_20,,,,
3981,ECK125230842,1.0,8229.0,unknown,TSS_21 (cluster),,,,
3982,ECK125230843,1.0,8232.0,unknown,TSS_22,,,,
3983,ECK125230844,1.0,8352.0,unknown,TSS_23,,,,
3984,ECK125230845,1.0,8638.0,unknown,TSS_24,,,,
3985,ECK125230846,1.0,9277.0,unknown,TSS_25 (cluster),,,,
3986,ECK125230847,1.0,12142.0,unknown,TSS_27,,,,
3987,ECK125230848,1.0,12891.0,unknown,TSS_28,,,,
3988,ECK125230849,1.0,13044.0,unknown,TSS_29,,,,
3989,ECK125230850,1.0,13046.0,unknown,TSS_30,,,,
3990,ECK125230851,1.0,13048.0,unknown,TSS_31 (cluster),,,,
3991,ECK125230852,1.0,13052.0,unknown,TSS_32 (cluster),,,,
3992,ECK125230853,1.0,13058.0,unknown,TSS_33,,,,
3993,ECK125230854,1.0,13064.0,unknown,TSS_34,,,,
3994,ECK125230855,1.0,13082.0,unknown,TSS_35 (cluster),,,,
3995,ECK125230856,1.0,13111.0,unknown,TSS_36,,,,
3996,ECK125230857,1.0,13127.0,unknown,TSS_37,,,,
3997,ECK125230858,1.0,13129.0,unknown,TSS_38,,,,
3998,ECK125230859,1.0,15463.0,unknown,TSS_39,,,,
3999,ECK125230860,1.0,15553.0,unknown,TSS_40,,,,
4000,ECK125230861,-1.0,16961.0,unknown,TSS_41,,,,
4001,ECK125230862,1.0,18023.0,unknown,TSS_42,,,,
4002,ECK125230863,1.0,18025.0,unknown,TSS_43,,,,
4003,ECK125230864,1.0,20342.0,unknown,TSS_44 (cluster),,,,
4004,ECK125230865,-1.0,20678.0,unknown,TSS_45 (cluster),,,,
4005,ECK125230866,-1.0,20910.0,unknown,TSS_46,,,,
4006,ECK125230867,-1.0,21020.0,unknown,TSS_47,,,,
4007,ECK125230868,-1.0,21045.0,unknown,TSS_48,,,,
4008,ECK125230869,-1.0,21094.0,unknown,TSS_49,,,,
4009,ECK125230870,-1.0,21098.0,unknown,TSS_50,,,,
4010,ECK125230871,-1.0,21112.0,unknown,TSS_51,,,,
4011,ECK125230872,-1.0,21155.0,unknown,TSS_53,,,,
4012,ECK125230873,-1.0,21157.0,unknown,TSS_54,,,,
4013,ECK125230874,-1.0,21159.0,unknown,TSS_55,,,,
4014,ECK125230875,-1.0,21208.0,unknown,TSS_56 (cluster),,,,
4015,ECK125230876,1.0,21834.0,unknown,TSS_58 (cluster),,,,
4016,ECK125230877,1.0,22220.0,unknown,TSS_59,,,,
4017,ECK125230878,1.0,22222.0,unknown,TSS_60,,,,
4018,ECK125230879,1.0,22244.0,unknown,TSS_62,,,,
4019,ECK125230880,1.0,22262.0,unknown,TSS_63,,,,
4020,ECK125230881,1.0,22279.0,unknown,TSS_64,,,,
4021,ECK125230882,1.0,22306.0,unknown,TSS_65 (cluster),,,,
4022,ECK125230883,1.0,22371.0,unknown,TSS_66 (cluster),,,,
4023,ECK125230884,1.0,23007.0,unknown,TSS_67 (cluster),,,,
4024,ECK125230885,1.0,23888.0,unknown,TSS_68,,,,
4025,ECK125230886,1.0,24198.0,unknown,TSS_69,,,,
4026,ECK125230887,1.0,24243.0,unknown,TSS_70,,,,
4027,ECK125230888,1.0,24709.0,unknown,TSS_71,,,,
4028,ECK125230889,1.0,24918.0,unknown,TSS_72,,,,
4029,ECK125230890,1.0,27263.0,unknown,TSS_73,,,,
4030,ECK125230891,1.0,28293.0,unknown,TSS_75,,,,
4031,ECK125230892,1.0,31596.0,unknown,TSS_77,,,,
4032,ECK125230893,1.0,31603.0,unknown,TSS_78,,,,
4033,ECK125230894,1.0,34216.0,unknown,TSS_79,,,,
4034,ECK125230895,-1.0,38400.0,unknown,TSS_81,,,,
4035,ECK125230896,1.0,47215.0,unknown,TSS_82,,,,
4036,ECK125230897,-1.0,51998.0,unknown,TSS_84,,,,
4037,ECK125230898,-1.0,52194.0,unknown,TSS_86,,,,
4038,ECK125230899,-1.0,52478.0,unknown,TSS_87 (cluster),,,,
4039,ECK125230900,-1.0,52548.0,unknown,TSS_88,,,,
4040,ECK125230901,-1.0,52587.0,unknown,TSS_89,,,,
4041,ECK125230902,-1.0,53904.0,unknown,TSS_90,,,,
4042,ECK125230903,-1.0,54275.0,unknown,TSS_91,,,,
4043,ECK125230904,-1.0,54363.0,unknown,TSS_92,,,,
4044,ECK125230905,-1.0,54605.0,unknown,TSS_93,,,,
4045,ECK125230906,-1.0,54746.0,unknown,TSS_94,,,,
4046,ECK125230907,-1.0,54754.0,unknown,TSS_95,,,,
4047,ECK125230908,-1.0,54762.0,unknown,TSS_96 (cluster),,,,
4048,ECK125230909,-1.0,54765.0,unknown,TSS_97,,,,
4049,ECK125230910,-1.0,54884.0,unknown,TSS_98,,,,
4050,ECK125230911,-1.0,55120.0,unknown,TSS_99,,,,
4051,ECK125230912,-1.0,55146.0,unknown,TSS_100,,,,
4052,ECK125230913,-1.0,55785.0,unknown,TSS_101,,,,
4053,ECK125230914,-1.0,55791.0,unknown,TSS_102 (cluster),,,,
4054,ECK125230915,-1.0,55800.0,unknown,TSS_103 (cluster),,,,
4055,ECK125230916,-1.0,55908.0,unknown,TSS_104,,,,
4056,ECK125230917,-1.0,55916.0,unknown,TSS_105,,,,
4057,ECK125230918,-1.0,55920.0,unknown,TSS_106,,,,
4058,ECK125230919,-1.0,56036.0,unknown,TSS_107,,,,
4059,ECK125230920,-1.0,56466.0,unknown,TSS_108 (cluster),,,,
4060,ECK125230921,-1.0,56724.0,unknown,TSS_109,,,,
4061,ECK125230922,-1.0,57253.0,unknown,TSS_112,,,,
4062,ECK125230923,1.0,57261.0,unknown,TSS_113,,,,
4063,ECK125230924,1.0,59042.0,unknown,TSS_114,,,,
4064,ECK125230925,1.0,59069.0,unknown,TSS_115,,,,
4065,ECK125230926,-1.0,62712.0,unknown,TSS_116,,,,
4066,ECK125230927,-1.0,62992.0,unknown,TSS_117,,,,
4067,ECK125230928,-1.0,63450.0,unknown,TSS_118,,,,
4068,ECK125230929,-1.0,79281.0,unknown,TSS_122,,,,
4069,ECK125230930,-1.0,79386.0,unknown,TSS_123,,,,
4070,ECK125230931,-1.0,79955.0,unknown,TSS_124,,,,
4071,ECK125230932,-1.0,80236.0,unknown,TSS_125,,,,
4072,ECK125230933,-1.0,80442.0,unknown,TSS_126,,,,
4073,ECK125230934,-1.0,80589.0,unknown,TSS_127,,,,
4074,ECK125230935,-1.0,80670.0,unknown,TSS_128,,,,
4075,ECK125230936,-1.0,81214.0,unknown,TSS_129,,,,
4076,ECK125230937,-1.0,81440.0,unknown,TSS_130,,,,
4077,ECK125230938,-1.0,81452.0,unknown,TSS_131 (cluster),,,,
4078,ECK125230939,-1.0,81559.0,unknown,TSS_132,,,,
4079,ECK125230940,-1.0,82058.0,unknown,TSS_133,,,,
4080,ECK125230941,-1.0,82082.0,unknown,TSS_134 (cluster),,,,
4081,ECK125230942,-1.0,82123.0,unknown,TSS_135,,,,
4082,ECK125230943,-1.0,82207.0,unknown,TSS_136,,,,
4083,ECK125230944,-1.0,82255.0,unknown,TSS_137,,,,
4084,ECK125230945,-1.0,82361.0,unknown,TSS_138,,,,
4085,ECK125230946,-1.0,82593.0,unknown,TSS_139,,,,
4086,ECK125230947,-1.0,82671.0,unknown,TSS_140,,,,
4087,ECK125230948,-1.0,82704.0,unknown,TSS_141 (cluster),,,,
4088,ECK125230949,-1.0,83028.0,unknown,TSS_142,,,,
4089,ECK125230950,-1.0,83030.0,unknown,TSS_143,,,,
4090,ECK125230951,-1.0,83034.0,unknown,TSS_144 (cluster),,,,
4091,ECK125230952,-1.0,83349.0,unknown,TSS_145,,,,
4092,ECK125230953,-1.0,83728.0,unknown,TSS_146,,,,
4093,ECK125230954,1.0,85599.0,unknown,TSS_149,,,,
4094,ECK125230955,1.0,86542.0,unknown,TSS_150,,,,
4095,ECK125230956,1.0,86559.0,unknown,TSS_151,,,,
4096,ECK125230957,1.0,87478.0,unknown,TSS_152,,,,
4097,ECK125230958,1.0,87969.0,unknown,TSS_153,,,,
4098,ECK125230959,1.0,89040.0,unknown,TSS_154,,,,
4099,ECK125230960,1.0,89360.0,unknown,TSS_155 (cluster),,,,
4100,ECK125230961,1.0,89589.0,unknown,TSS_156 (cluster),,,,
4101,ECK125230962,1.0,90327.0,unknown,TSS_157 (cluster),,,,
4102,ECK125230963,1.0,90367.0,unknown,TSS_158,,,,
4103,ECK125230964,1.0,92485.0,unknown,TSS_159,,,,
4104,ECK125230965,1.0,94608.0,unknown,TSS_160,,,,
4105,ECK125230966,1.0,94681.0,unknown,TSS_161 (cluster),,,,
4106,ECK125230967,1.0,96153.0,unknown,TSS_162,,,,
4107,ECK125230968,1.0,96971.0,unknown,TSS_163 (cluster),,,,
4108,ECK125230969,1.0,96982.0,unknown,TSS_164,,,,
4109,ECK125230970,1.0,96984.0,unknown,TSS_165,,,,
4110,ECK125230971,1.0,96988.0,unknown,TSS_166,,,,
4111,ECK125230972,1.0,96993.0,unknown,TSS_167,,,,
4112,ECK125230973,1.0,96997.0,unknown,TSS_168,,,,
4113,ECK125230974,1.0,97532.0,unknown,TSS_169,,,,
4114,ECK125230975,1.0,97539.0,unknown,TSS_170,,,,
4115,ECK125230976,1.0,97550.0,unknown,TSS_171,,,,
4116,ECK125230977,1.0,100621.0,unknown,TSS_172,,,,
4117,ECK125230978,1.0,102049.0,unknown,TSS_173 (cluster),,,,
4118,ECK125230979,1.0,102679.0,unknown,TSS_174,,,,
4119,ECK125230980,1.0,102865.0,unknown,TSS_175,,,,
4120,ECK125230981,1.0,102872.0,unknown,TSS_176,,,,
4121,ECK125230982,1.0,103019.0,unknown,TSS_177,,,,
4122,ECK125230983,1.0,103024.0,unknown,TSS_178,,,,
4123,ECK125230984,1.0,103028.0,unknown,TSS_179 (cluster),,,,
4124,ECK125230985,1.0,103133.0,unknown,TSS_180,,,,
4125,ECK125230986,1.0,103608.0,unknown,TSS_181,,,,
4126,ECK125230987,1.0,103889.0,unknown,TSS_182,,,,
4127,ECK125230988,1.0,103960.0,unknown,TSS_183,,,,
4128,ECK125230989,1.0,104188.0,unknown,TSS_184,,,,
4129,ECK125230990,1.0,104305.0,unknown,TSS_185,,,,
4130,ECK125230991,1.0,105087.0,unknown,TSS_186,,,,
4131,ECK125230992,1.0,105093.0,unknown,TSS_187,,,,
4132,ECK125230993,1.0,105291.0,unknown,TSS_188,,,,
4133,ECK125230994,1.0,105669.0,unknown,TSS_189 (cluster),,,,
4134,ECK125230995,1.0,105677.0,unknown,TSS_190,,,,
4135,ECK125230996,-1.0,105795.0,unknown,TSS_191,,,,
4136,ECK125230997,1.0,105816.0,unknown,TSS_192,,,,
4137,ECK125230998,1.0,106940.0,unknown,TSS_194,,,,
4138,ECK125230999,1.0,107603.0,unknown,TSS_195,,,,
4139,ECK125231000,1.0,107668.0,unknown,TSS_196,,,,
4140,ECK125231001,1.0,108025.0,unknown,TSS_197,,,,
4141,ECK125231002,1.0,108134.0,unknown,TSS_198,,,,
4142,ECK125231003,1.0,108703.0,unknown,TSS_199,,,,
4143,ECK125231004,1.0,108722.0,unknown,TSS_200,,,,
4144,ECK125231005,1.0,108821.0,unknown,TSS_201,,,,
4145,ECK125231006,1.0,109037.0,unknown,TSS_202,,,,
4146,ECK125231007,1.0,109101.0,unknown,TSS_203,,,,
4147,ECK125231008,1.0,109106.0,unknown,TSS_204,,,,
4148,ECK125231009,1.0,109414.0,unknown,TSS_205,,,,
4149,ECK125231010,1.0,109478.0,unknown,TSS_206,,,,
4150,ECK125231011,1.0,110273.0,unknown,TSS_207,,,,
4151,ECK125231012,1.0,110296.0,unknown,TSS_208,,,,
4152,ECK125231013,1.0,110304.0,unknown,TSS_209 (cluster),,,,
4153,ECK125231014,1.0,110313.0,unknown,TSS_210,,,,
4154,ECK125231015,1.0,110324.0,unknown,TSS_211,,,,
4155,ECK125231016,1.0,110327.0,unknown,TSS_212,,,,
4156,ECK125231017,1.0,110338.0,unknown,TSS_213,,,,
4157,ECK125231018,1.0,110340.0,unknown,TSS_214,,,,
4158,ECK125231019,1.0,110667.0,unknown,TSS_215 (cluster),,,,
4159,ECK125231020,1.0,110671.0,unknown,TSS_216 (cluster),,,,
4160,ECK125231021,1.0,110684.0,unknown,TSS_217,,,,
4161,ECK125231022,1.0,110686.0,unknown,TSS_218,,,,
4162,ECK125231023,1.0,110690.0,unknown,TSS_219,,,,
4163,ECK125231024,1.0,110694.0,unknown,TSS_220 (cluster),,,,
4164,ECK125231025,1.0,110709.0,unknown,TSS_221,,,,
4165,ECK125231026,-1.0,112251.0,unknown,TSS_222,,,,
4166,ECK125231027,-1.0,112273.0,unknown,TSS_223,,,,
4167,ECK125231028,-1.0,112599.0,unknown,TSS_224,,,,
4168,ECK125231029,-1.0,112607.0,unknown,TSS_225,,,,
4169,ECK125231030,-1.0,112609.0,unknown,TSS_226,,,,
4170,ECK125231031,-1.0,112617.0,unknown,TSS_227,,,,
4171,ECK125231032,-1.0,112696.0,unknown,TSS_228,,,,
4172,ECK125231033,-1.0,112703.0,unknown,TSS_229,,,,
4173,ECK125231034,1.0,113394.0,unknown,TSS_230,,,,
4174,ECK125231035,1.0,113396.0,unknown,TSS_231,,,,
4175,ECK125231036,-1.0,118078.0,unknown,TSS_232,,,,
4176,ECK125231037,-1.0,120916.0,unknown,TSS_233,,,,
4177,ECK125231038,-1.0,120919.0,unknown,TSS_234 (cluster),,,,
4178,ECK125231039,-1.0,120955.0,unknown,TSS_235,,,,
4179,ECK125231040,-1.0,121676.0,unknown,TSS_236 (cluster),,,,
4180,ECK125231041,1.0,122852.0,unknown,TSS_238,,,,
4181,ECK125231042,1.0,122860.0,unknown,TSS_239,,,,
4182,ECK125231043,1.0,123388.0,unknown,TSS_241,,,,
4183,ECK125231044,1.0,123471.0,unknown,TSS_242 (cluster),,,,
4184,ECK125231045,1.0,124973.0,unknown,TSS_243,,,,
4185,ECK125231046,1.0,125226.0,unknown,TSS_244,,,,
4186,ECK125231047,1.0,125425.0,unknown,TSS_245,,,,
4187,ECK125231048,1.0,127432.0,unknown,TSS_246,,,,
4188,ECK125231049,1.0,127436.0,unknown,TSS_247,,,,
4189,ECK125231050,1.0,127896.0,unknown,TSS_248,,,,
4190,ECK125231051,1.0,127898.0,unknown,TSS_249,,,,
4191,ECK125231052,1.0,127900.0,unknown,TSS_250,,,,
4192,ECK125231053,1.0,127907.0,unknown,TSS_251,,,,
4193,ECK125231054,1.0,127929.0,unknown,TSS_252,,,,
4194,ECK125231055,1.0,127953.0,unknown,TSS_253,,,,
4195,ECK125231056,1.0,130229.0,unknown,TSS_254,,,,
4196,ECK125231057,1.0,131743.0,unknown,TSS_255,,,,
4197,ECK125231058,1.0,132124.0,unknown,TSS_256,,,,
4198,ECK125231059,1.0,132840.0,unknown,TSS_257,,,,
4199,ECK125231060,1.0,133449.0,unknown,TSS_258,,,,
