"regulator","regulator_id","gene_id","gene_name","Pputida","source"
"GacA","PP_4099","PP_0364","bioH","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_0417","trpE","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_0501","PP_0501","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_0515","ribE","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_0517","ribH","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_0520","pgpA","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_0548","PP_0548","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_0592","PP_0592","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_0694","PP_0694","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_0774","pta","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_0791","yjjV","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_0795","fruA","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_0812","cyoA","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_0824","ptxB","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_0826","phnE","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_0891","PP_0891","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_0920","xenB","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_0937","rng","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_0939","PP_0939","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_0955","PP_0955","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_0969","PP_0969","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_0996","gltS","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1066","dctD-II","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1081","grxD","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1090","bvgA","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1095","PP_1095","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1151","PP_1151","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1239","PP_1239","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1266","PP_1266","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1273","PP_1273","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1312","zapE","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1336","ftsW","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1368","PP_1368","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1369","PP_1369","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1401","dctD-III","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1409","rsuA","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1415","PP_1415","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1458","yhjE","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1508","PP_1508","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1523","PP_1523","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1589","glnD","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1610","pyrG","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1623","rpoS","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4366#tab=REGULON"
"GacA","PP_4099","PP_1675","cobD","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1676","cobC","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1678","cobP","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1680","PP_1680","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1681","cobS","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1686","PP_1686","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1709","PP_1709","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1721","PP_1721","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1755","fumC-II","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1765","ubiG","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_1998","dedD","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2015","PP_2015","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2021","ppgL","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2027","PP_2027","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2030","PP_2030","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2050","PP_2050","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2068","PP_2068","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2092","nasA","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2216","acd","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2227","mrpE","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2229","mrpC","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2232","PP_2232","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2247","PP_2247","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2307","PP_2307","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2313","PP_2313","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2315","greB","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2351","prpE","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2374","PP_2374","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2454","rbsB","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2556","PP_2556","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2558","PP_2558","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2650","gbd","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2656","pstS","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2662","PP_2662","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2703","PP_2703","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2818","mexD","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2839","PP_2839","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2843","ureA","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2858","PP_2858","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2868","PP_2868","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_2921","PP_2921","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_3098","PP_3098","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_3165","benK","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_3217","PP_3217","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_3232","PP_3232","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_3352","atsA","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_3530","allE","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_3540","mvaB","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_3549","emrA","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_3563","PP_3563","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_3571","PP_3571","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_3607","PP_3607","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_3655","PP_3655","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_3720","PP_3720","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_3721","aruH","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_3723","aruI","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_3725","PP_3725","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_3727","rocE","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_3728","PP_3728","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_3731","PP_3731","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_3732","PP_3732","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_3737","vanB","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_3747","glcF","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_3748","glcG","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_3794","pbpG","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_3944","nicC","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_3956","PP_3956","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4020","PP_4020","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4029","nudC","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4037","pydX","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4039","rutR-II","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4099","uvrY","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4165","PP_4165","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4172","PP_4172","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4262","ccoS","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4293","PP_4293","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4304","PP_4304","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4321","ccmG","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4344","flhA","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4371","fleR","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4404","lpdV","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4405","PP_4405","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4474","alaS","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4477","astB","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4478","astD","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4488","PP_4488","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4576","ybgJ","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4590","ycgL","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4609","PP_4609","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4611","fecI","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4624","PP_4624","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4647","PP_4647","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4666","mmsB","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4672","recD","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4686","PP_4686","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4783","thiE","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4795","PP_4795","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4828","cobH","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4832","cobK","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4862","ydfG","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4889","purA","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4898","tsaE","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4932","PP_4932","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4972","PP_4972","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4980","rhlE-II","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_4982","yceJ","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_5027","dtd","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_5033","hutU","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_5052","trmL","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_5058","ctpA","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_5066","cvrA","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_5101","yggW","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_5127","rlmI","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_5134","PP_5134","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_5172","PP_5172","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_5173","PP_5173","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_5174","PP_5174","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_5190","PP_5190","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_5193","gcvH-II","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_5250","opdB","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_5317","ubiC","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"GacA","PP_4099","PP_5326","pstB-II","FALSE","P. Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
"PvdS","PP_4244","PP_3796","pvdA","FALSE","P. Paeruginosa, CollectTF"
"PvdS","PP_4244","PP_3807","PP_3807","FALSE","same operon with PP_3808"
"PvdS","PP_4244","PP_3808","PP_3808","FALSE","P. Paeruginosa, CollectTF"
"PvdS","PP_4244","PP_4209","pvdR","FALSE","P. Paeruginosa, CollectTF"
"PvdS","PP_4244","PP_4210","pvdT","FALSE","same operon with PP_4209"
"PvdS","PP_4244","PP_4211","ompQ","FALSE","same operon with PP_4209"
"PvdS","PP_4244","PP_4212","pvdP","FALSE","P. Paeruginosa, CollectTF"
"PvdS","PP_4244","PP_4213","pvdM","FALSE","P. Paeruginosa, CollectTF"
"PvdS","PP_4244","PP_4214","pvdN","FALSE","same operon with PP_4213"
"PvdS","PP_4244","PP_4215","pvdO","FALSE","same operon with PP_4213"
"PvdS","PP_4244","PP_4216","pvdE","FALSE","P. Paeruginosa, CollectTF"
"PvdS","PP_4244","PP_4223","pvdH","FALSE","P. Paeruginosa, CollectTF"
"PvdS","PP_4244","PP_4986","PP_4986","FALSE","P. Paeruginosa, CollectTF"
"FnrA","PP_4265","PP_0812","cyoA","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4538-MONOMER#tab=REGULON"
"FnrA","PP_4265","PP_0813","cyoB","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4538-MONOMER#tab=REGULON"
"FnrA","PP_4265","PP_0814","cyoC","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4538-MONOMER#tab=REGULON"
"FnrA","PP_4265","PP_0815","cyoD","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4538-MONOMER#tab=REGULON"
"FnrA","PP_4265","PP_0816","cyoE","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4538-MONOMER#tab=REGULON"
"FnrA","PP_4265","PP_4250","ccoN-I","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4538-MONOMER#tab=REGULON"
"FnrA","PP_4265","PP_4251","ccoO-I","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4538-MONOMER#tab=REGULON"
"FnrA","PP_4265","PP_4252","ccoQ-I","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4538-MONOMER#tab=REGULON"
"FnrA","PP_4265","PP_4253","ccoP-I","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4538-MONOMER#tab=REGULON"
"FnrA","PP_4265","PP_4650","cioB","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4538-MONOMER#tab=REGULON"
"FnrA","PP_4265","PP_4651","cioA","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4538-MONOMER#tab=REGULON"
"GclR","PP_4283","PP_4283","PP_4283","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
"GclR","PP_4283","PP_4284","PP_4284","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
"GclR","PP_4283","PP_4285","pucM","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
"GclR","PP_4283","PP_4286","puuE","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
"GclR","PP_4283","PP_4287","pucL","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
"GclR","PP_4283","PP_4288","allA","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
"GclR","PP_4283","PP_4289","PP_4289","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
"GclR","PP_4283","PP_4290","uacT","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
"GclR","PP_4283","PP_4291","PP_4291","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
"GclR","PP_4283","PP_4293","PP_4293","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
"GclR","PP_4283","PP_4296","PP_4296","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
"GclR","PP_4283","PP_4297","gcl","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
"GclR","PP_4283","PP_4298","hyi","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
"GclR","PP_4283","PP_4299","glxR","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
"GclR","PP_4283","PP_4300","ttuD","TRUE","BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4561#tab=REGULON"
"GclR","PP_4283","PP_4301","pykF","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
"GclR","PP_4283","PP_4309","PP_4309","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
"GclR","PP_4283","PP_4310","PP_4310","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
"GclR","PP_4283","PP_4643","PP_4643","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
"RutR-III","PP_4295","PP_4278","xdhA","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=34760"
"RutR-III","PP_4295","PP_4279","xdhB","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=34760"
"RutR-III","PP_4295","PP_4280","xdhC","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=34760"
"RutR-III","PP_4295","PP_4281","guaD","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=34760"
"RutR-III","PP_4295","PP_4284","PP_4284","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=34760"
"RutR-III","PP_4295","PP_4293","PP_4293","TRUE","RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=34760"
